name,original_name,type,network,original_server,original_ip,original_provider,bug_sni,output_server,port,status,tier,bug_best_delay_ms,bug_avg_delay_ms,bug_jitter_ms,bug_success_count,ws_upgrade_ms,ws_success_count,ws_status,original_best_delay_ms,original_success_count,attempts,score,source,reason
AKUN-045-CLOUDFLARE-VLESS-WS-122MS,>>@v2rayNG_Matsuri::US,vless,ws,one-for-all.levikogjgfdd.ir,188.114.97.3,CLOUDFLARE,hhlfy.twiladaphne.ndjp.net,104.17.3.81,443,alive,FAST ≤123ms,122,466,1022,3,122,3,101,,0,3,1041,https://raw.githubusercontent.com/arshiacomplus/v2rayExtractor/refs/heads/main/mix/sub.html,bug server alive + original skipped
AKUN-023-CLOUDFLARE-VLESS-WS-109MS,>>@freeland8::US,vless,ws,chat.openai.com,172.64.150.28,CLOUDFLARE,hhlfy.twiladaphne.ndjp.net,104.17.3.81,443,alive,FAST ≤123ms,109,141,61,3,109,3,101,,0,3,163,https://raw.githubusercontent.com/arshiacomplus/v2rayExtractor/refs/heads/main/mix/sub.html,bug server alive + original skipped; URL test ok
AKUN-012-CLOUDFLARE-VLESS-WS-142MS,>>@oneclickvpnkeys::US,vless,ws,dx.mmhh.eu.cc,162.159.44.195,CLOUDFLARE,hhlfy.twiladaphne.ndjp.net,104.17.3.81,443,alive,BACKUP ≤1200ms,142,145,8,3,142,3,101,,0,3,149,https://raw.githubusercontent.com/arshiacomplus/v2rayExtractor/refs/heads/main/mix/sub.html,bug server alive + original skipped; URL test ok
AKUN-001-CLOUDFLARE-VLESS-WS-106MS,>>@freeland8::US,vless,ws,time.is,172.67.68.157,CLOUDFLARE,wild-grass-1917.tmpduardoolfsonerluke15.workers.dev,104.17.3.81,443,alive,FAST ≤123ms,106,114,21,3,106,3,101,,0,3,124,https://raw.githubusercontent.com/arshiacomplus/v2rayExtractor/refs/heads/main/mix/sub.html,bug server alive + original skipped; URL test ok
>>@configV2rayNG::US,,vless,ws,millionaire.levikogjgfdd.ir,,,netlivpn5505.ffffdsaaa.workers.dev,104.17.3.81,443,dead,,,,,0,,0,429,,0,3,1000599,https://raw.githubusercontent.com/arshiacomplus/v2rayExtractor/refs/heads/main/mix/sub.html,bug server gagal: ws upgrade gagal: 429
>>@oneclickvpnkeys::US,,vless,ws,www.speedtest.net,,,bpB-b589C199.sdvSDC.wORkERS.deV,104.17.3.81,443,dead,,,,,0,,0,429,,0,3,1000599,https://raw.githubusercontent.com/arshiacomplus/v2rayExtractor/refs/heads/main/mix/sub.html,bug server gagal: ws upgrade gagal: 429
AKUN-016-CLOUDFLARE-VLESS-WS-146MS,>>@configV2rayNG::US,vless,ws,104.16.71.182,104.16.71.182,CLOUDFLARE,fLoRAl-fire-1f55.vEeGsHHEehH.WorKErs.dev,104.17.3.81,443,alive,BACKUP ≤1200ms,146,148,6,3,146,3,101,,0,3,151,https://raw.githubusercontent.com/arshiacomplus/v2rayExtractor/refs/heads/main/mix/sub.html,bug server alive + original skipped; URL test ok
>>@oneclickvpnkeys::US,,vless,ws,empty-water-a05b.gfbghfbfngbdgbghngf.workers.dev,,,empty-water-a05b.gfbghfbfngbdgbghngf.workers.dev,104.17.3.81,443,alive,BACKUP ≤1200ms,359,902,846,3,359,3,101,,0,3,1120,https://raw.githubusercontent.com/arshiacomplus/v2rayExtractor/refs/heads/main/mix/sub.html,bug server alive + original skipped
AKUN-010-CLOUDFLARE-VLESS-WS-76MS,>>@configV2rayNG::US,vless,ws,104.16.71.7,104.16.71.7,CLOUDFLARE,FlorAL-Fire-1f55.VeeGshHEeHh.WOrKeRs.dev,104.17.3.81,443,alive,FAST ≤123ms,76,122,79,3,76,3,101,,0,3,147,https://raw.githubusercontent.com/arshiacomplus/v2rayExtractor/refs/heads/main/mix/sub.html,bug server alive + original skipped; URL test ok
🇬🇧[openproxylist.com,,vless,ws,104.16.75.78,,,germany-1.ariyuz.org,104.17.3.81,443,dead,,,,,0,,0,The read operation timed out,,0,3,1000599,https://raw.githubusercontent.com/nikita29a/FreeProxyList/refs/heads/main/mirror/6.txt,bug server gagal: ws upgrade gagal: The read operation timed out
🇬🇧[openproxylist.com,,vless,ws,162.159.38.119,,,vangoghhh.info,104.17.3.81,443,dead,,,,,0,,0,The read operation timed out,,0,3,1000599,https://raw.githubusercontent.com/nikita29a/FreeProxyList/refs/heads/main/mirror/6.txt,bug server gagal: ws upgrade gagal: The read operation timed out
🇬🇧[openproxylist.com,,vless,ws,45.131.211.136,,,vangoghhh.info,104.17.3.81,443,dead,,,,,0,,0,The read operation timed out,,0,3,1000599,https://raw.githubusercontent.com/nikita29a/FreeProxyList/refs/heads/main/mirror/6.txt,bug server gagal: ws upgrade gagal: The read operation timed out
🇫🇷[openproxylist.com,,vless,ws,45.196.29.77,,,polshaov.ochmaybrooooo.online,104.17.3.81,443,alive,BACKUP ≤1200ms,568,636,162,3,568,3,101,,0,3,713,https://raw.githubusercontent.com/nikita29a/FreeProxyList/refs/heads/main/mirror/6.txt,bug server alive + original skipped
🇵🇱[openproxylist.com,,vless,ws,31.56.188.203,,,ws.offzaim.online,104.17.3.81,443,dead,,,,,0,,0,403,,0,3,1000599,https://raw.githubusercontent.com/nikita29a/FreeProxyList/refs/heads/main/mirror/6.txt,bug server gagal: ws upgrade gagal: 403
🇫🇷[openproxylist.com,,vless,ws,45.130.125.207,,,shegeftihaaa.net,104.17.3.81,443,dead,,,,,0,,0,403,,0,3,1000599,https://raw.githubusercontent.com/nikita29a/FreeProxyList/refs/heads/main/mirror/6.txt,bug server gagal: ws upgrade gagal: 403
🇳🇱[openproxylist.com,,vless,ws,69.46.46.4,,,x4g-production-1bbc.up.railway.app,104.17.3.81,443,dead,,,,,0,,0,[SSL: SSLV3_ALERT_HANDSHAKE_FAILURE] ssl/tls alert handshake failure (_ssl.c:108,,0,3,1000599,https://raw.githubusercontent.com/nikita29a/FreeProxyList/refs/heads/main/mirror/6.txt,bug server gagal: ws upgrade gagal: [SSL: SSLV3_ALERT_HANDSHAKE_FAILURE] ssl/tls alert handshake failure (_ssl.c:108
🇬🇧[openproxylist.com,,vless,ws,jush.sukario.ir,,,YzCiZzGq9.HaSaNgOt.cOm,104.17.3.81,443,dead,,,,,0,,0,530,,0,3,1000599,https://raw.githubusercontent.com/nikita29a/FreeProxyList/refs/heads/main/mirror/6.txt,bug server gagal: ws upgrade gagal: 530
🇫🇷[openproxylist.com,,vless,ws,jush.sukario.ir,,,s.try-first.info,104.17.3.81,443,dead,,,,,0,,0,The read operation timed out,,0,3,1000599,https://raw.githubusercontent.com/nikita29a/FreeProxyList/refs/heads/main/mirror/6.txt,bug server gagal: ws upgrade gagal: The read operation timed out
AKUN-031-AS199785-DE-IPV4-VLESS-WS-776MS,🇩🇪[openproxylist.com,vless,ws,92.42.96.240,92.42.96.240,AS199785-DE-IPV4,mAhaNrEaliteAm.MaHkHan.iR,104.17.3.81,443,dead,BACKUP ≤1200ms,776,804,62,3,776,3,101,,0,3,831,https://raw.githubusercontent.com/nikita29a/FreeProxyList/refs/heads/main/mirror/6.txt,"bug server alive + original skipped; URL test failed: SSLError: HTTPSConnectionPool(host='www.gstatic.com', port=443): Max retries exceeded with url: /generate_204 (Caused by SSLError("
CA【机场推荐：https://a9a.xyz】13,,vless,ws,162.159.24.39,,,t1s1.rittbo.kdns.fr,104.17.3.81,443,dead,,,,,0,,0,403,,0,3,1000599,https://raw.githubusercontent.com/nikita29a/FreeProxyList/refs/heads/main/mirror/4.txt,bug server gagal: ws upgrade gagal: 403
CA【机场推荐：https://a9a.xyz】14,,vless,ws,108.162.196.3,,,t1s1.rittbo.kdns.fr,104.17.3.81,443,dead,,,,,0,,0,403,,0,3,1000599,https://raw.githubusercontent.com/nikita29a/FreeProxyList/refs/heads/main/mirror/4.txt,bug server gagal: ws upgrade gagal: 403
NL【机场推荐：https://a9a.xyz】15,,vless,ws,46.8.229.48,,,furrycdn.net,104.17.3.81,443,dead,,,,,0,,0,The read operation timed out,,0,3,1000599,https://raw.githubusercontent.com/nikita29a/FreeProxyList/refs/heads/main/mirror/4.txt,bug server gagal: ws upgrade gagal: The read operation timed out
AKUN-029-ZENFO-1-VLESS-WS-573MS,US【机场推荐：https://a9a.xyz】36,vless,ws,199.181.197.82,199.181.197.82,ZENFO-1,polshaov.ochmaybrooooo.online,104.17.3.81,443,dead,BACKUP ≤1200ms,573,614,82,3,573,3,101,,0,3,646,https://raw.githubusercontent.com/nikita29a/FreeProxyList/refs/heads/main/mirror/4.txt,"bug server alive + original skipped; URL test failed: SSLError: HTTPSConnectionPool(host='www.gstatic.com', port=443): Max retries exceeded with url: /generate_204 (Caused by SSLError("
🇸🇬SG_2|1.8MB/s,,vless,ws,173.245.58.87,,,t1s1.rittbo.kdns.fr,104.17.3.81,443,dead,,,,,0,,0,403,,0,3,1000599,https://raw.githubusercontent.com/nikita29a/FreeProxyList/refs/heads/main/mirror/4.txt,bug server gagal: ws upgrade gagal: 403
🇺🇸US_2|1.5MB/s,,vless,ws,rvg-production-e180.up.railway.app,,,rvg-production-e180.up.railway.app,104.17.3.81,443,dead,,,,,0,,0,[SSL: SSLV3_ALERT_HANDSHAKE_FAILURE] ssl/tls alert handshake failure (_ssl.c:108,,0,3,1000599,https://raw.githubusercontent.com/nikita29a/FreeProxyList/refs/heads/main/mirror/4.txt,bug server gagal: ws upgrade gagal: [SSL: SSLV3_ALERT_HANDSHAKE_FAILURE] ssl/tls alert handshake failure (_ssl.c:108
🇺🇸US_3|2.1MB/s,,vless,ws,rvg-production-6d6c.up.railway.app,,,rvg-production-6d6c.up.railway.app,104.17.3.81,443,dead,,,,,0,,0,[SSL: SSLV3_ALERT_HANDSHAKE_FAILURE] ssl/tls alert handshake failure (_ssl.c:108,,0,3,1000599,https://raw.githubusercontent.com/nikita29a/FreeProxyList/refs/heads/main/mirror/4.txt,bug server gagal: ws upgrade gagal: [SSL: SSLV3_ALERT_HANDSHAKE_FAILURE] ssl/tls alert handshake failure (_ssl.c:108
آموزش ایجاد سریع کانفیگ شخصی : https://telegraph.rayan.dpdns.org/persi,,vless,ws,adf.ly,,,rAyAn-007.pArViN.DpDnS.OrG,104.17.3.81,443,dead,,,,,0,,0,429,,0,3,1000599,https://raw.githubusercontent.com/Rayan-Config/C-Sub/refs/heads/main/configs/proxy.txt,bug server gagal: ws upgrade gagal: 429
Fast Deploy Your Own Worker For Creation Of Configs : http://telegraph,,vless,ws,cis.visa.com,,,RAyaN107-gXrV00-2.raYan-107.WORKERs.dEv,104.17.3.81,443,dead,,,,,0,,0,403,,0,3,1000599,https://raw.githubusercontent.com/Rayan-Config/C-Sub/refs/heads/main/configs/proxy.txt,bug server gagal: ws upgrade gagal: 403
Fast Deploy Your Own Worker For Creation Of Configs : http://telegraph,,vless,ws,myanmar.visa.com,,,RAYaN106-9uIaCO-1.rayan-106.wOrKErs.DeV,104.17.3.81,443,dead,,,,,0,,0,403,,0,3,1000599,https://raw.githubusercontent.com/Rayan-Config/C-Sub/refs/heads/main/configs/proxy.txt,bug server gagal: ws upgrade gagal: 403
Fast Deploy Your Own Worker For Creation Of Configs : http://telegraph,,vless,ws,africa.visa.com,,,rAYAN108-WzqDnd-3.RAyan-108.workERs.DEV,104.17.3.81,443,dead,,,,,0,,0,403,,0,3,1000599,https://raw.githubusercontent.com/Rayan-Config/C-Sub/refs/heads/main/configs/proxy.txt,bug server gagal: ws upgrade gagal: 403
@Rayan_Config 5.55,,vless,ws,104.18.32.47,,,rAyAn-cOnFiG-it-1.pArSa.dPdNs.oRg,104.17.3.81,443,dead,,,,,0,,0,525,,0,3,1000599,https://raw.githubusercontent.com/Rayan-Config/C-Sub/refs/heads/main/configs/proxy.txt,bug server gagal: ws upgrade gagal: 525
@Rayan_Config 5.5,,vless,ws,104.18.32.47,,,rAyAn-cOnFiG-it-1.pAriSa.dPdNs.oRg,104.17.3.81,443,dead,,,,,0,,0,525,,0,3,1000599,https://raw.githubusercontent.com/Rayan-Config/C-Sub/refs/heads/main/configs/proxy.txt,bug server gagal: ws upgrade gagal: 525
@Rayan_Config 5.5,,vless,ws,69.84.182.152,,,rAyAn-cOnFiG-it-1.pAriSa.dPdNs.oRg,104.17.3.81,443,dead,,,,,0,,0,525,,0,3,1000599,https://raw.githubusercontent.com/Rayan-Config/C-Sub/refs/heads/main/configs/proxy.txt,bug server gagal: ws upgrade gagal: 525
@Rayan_Config 5.55,,vless,ws,69.84.182.20,,,rAyAn-cOnFiG-it-1.pArSa.dPdNs.oRg,104.17.3.81,443,dead,,,,,0,,0,525,,0,3,1000599,https://raw.githubusercontent.com/Rayan-Config/C-Sub/refs/heads/main/configs/proxy.txt,bug server gagal: ws upgrade gagal: 525
@Rayan_Config 9.9,,vless,ws,104.18.32.47,,,rAyAn-cOnFiG-sg-1.pAriSa.dPdNs.oRg,104.17.3.81,443,dead,,,,,0,,0,525,,0,3,1000599,https://raw.githubusercontent.com/Rayan-Config/C-Sub/refs/heads/main/configs/proxy.txt,bug server gagal: ws upgrade gagal: 525
@Rayan_Config 9.9,,vless,ws,45.67.215.233,,,rAyAn-cOnFiG-sg-1.pAriSa.dPdNs.oRg,104.17.3.81,443,dead,,,,,0,,0,525,,0,3,1000599,https://raw.githubusercontent.com/Rayan-Config/C-Sub/refs/heads/main/configs/proxy.txt,bug server gagal: ws upgrade gagal: 525
@Rayan_Config 9.99,,vless,ws,69.84.182.152,,,rAyAn-cOnFiG-sg-1.pArSa.dPdNs.oRg,104.17.3.81,443,dead,,,,,0,,0,525,,0,3,1000599,https://raw.githubusercontent.com/Rayan-Config/C-Sub/refs/heads/main/configs/proxy.txt,bug server gagal: ws upgrade gagal: 525
@Rayan_Config 9.99,,vless,ws,69.84.182.20,,,rAyAn-cOnFiG-sg-1.pArSa.dPdNs.oRg,104.17.3.81,443,dead,,,,,0,,0,525,,0,3,1000599,https://raw.githubusercontent.com/Rayan-Config/C-Sub/refs/heads/main/configs/proxy.txt,bug server gagal: ws upgrade gagal: 525
آموزش ایجاد سریع کانفیگ شخصی : https://telegraph.rayan.dpdns.org/persi,,vless,ws,bitpay.com,,,rAyAn-007.pArAsToO.DpDnS.OrG,104.17.3.81,443,dead,,,,,0,,0,403,,0,3,1000599,https://raw.githubusercontent.com/Rayan-Config/C-Sub/refs/heads/main/configs/proxy.txt,bug server gagal: ws upgrade gagal: 403
Fast Deploy Your Own Worker For Creation Of Configs : https://telegrap,,vless,ws,digitalocean.com,,,paRMis-1Tk63J.PArMiS.WoRkeRs.DeV,104.17.3.81,443,dead,,,,,0,,0,500,,0,3,1000599,https://raw.githubusercontent.com/Rayan-Config/C-Sub/refs/heads/main/configs/proxy.txt,bug server gagal: ws upgrade gagal: 500
Fast Deploy Your Own Worker For Creation Of Configs : https://telegrap,,vless,ws,change.org,,,rAyAn-007.lEiLa.dPdNs.oRg,104.17.3.81,443,dead,,,,,0,,0,403,,0,3,1000599,https://raw.githubusercontent.com/Rayan-Config/C-Sub/refs/heads/main/configs/proxy.txt,bug server gagal: ws upgrade gagal: 403
@Rayan_Config 8.8,,vless,ws,104.18.32.47,,,rAyAn-cOnFiG-uk-1.pAriSa.dPdNs.oRg,104.17.3.81,443,dead,,,,,0,,0,525,,0,3,1000599,https://raw.githubusercontent.com/Rayan-Config/C-Sub/refs/heads/main/configs/proxy.txt,bug server gagal: ws upgrade gagal: 525
@Rayan_Config 8.8,,vless,ws,69.84.182.20,,,rAyAn-cOnFiG-uk-1.pAriSa.dPdNs.oRg,104.17.3.81,443,dead,,,,,0,,0,525,,0,3,1000599,https://raw.githubusercontent.com/Rayan-Config/C-Sub/refs/heads/main/configs/proxy.txt,bug server gagal: ws upgrade gagal: 525
@Rayan_Config 8.88,,vless,ws,transferwise.com,,,rAyAn-cOnFiG-uk-1.pArSa.dPdNs.oRg,104.17.3.81,443,dead,,,,,0,,0,525,,0,3,1000599,https://raw.githubusercontent.com/Rayan-Config/C-Sub/refs/heads/main/configs/proxy.txt,bug server gagal: ws upgrade gagal: 525
Fast Deploy Your Own Worker For Creation Of Configs : https://telegrap,,vless,ws,www.speedtest.net,,,Parsa-0ShPE1.pARsa-E06.wOrkERs.Dev,104.17.3.81,443,dead,,,,,0,,0,403,,0,3,1000599,https://raw.githubusercontent.com/Rayan-Config/C-Sub/refs/heads/main/configs/proxy.txt,bug server gagal: ws upgrade gagal: 403
@Rayan_Config 2.2,,vless,ws,104.18.32.47,,,rAyAn-cOnFiG-de-1.pAriSa.dPdNs.oRg,104.17.3.81,443,dead,,,,,0,,0,525,,0,3,1000599,https://raw.githubusercontent.com/Rayan-Config/C-Sub/refs/heads/main/configs/proxy.txt,bug server gagal: ws upgrade gagal: 525
@Rayan_Config 2.22,,vless,ws,208.103.161.110,,,rAyAn-cOnFiG-de-1.pArSa.dPdNs.oRg,104.17.3.81,443,dead,,,,,0,,0,525,,0,3,1000599,https://raw.githubusercontent.com/Rayan-Config/C-Sub/refs/heads/main/configs/proxy.txt,bug server gagal: ws upgrade gagal: 525
@Rayan_Config 2.2,,vless,ws,208.103.161.110,,,rAyAn-cOnFiG-de-1.pAriSa.dPdNs.oRg,104.17.3.81,443,dead,,,,,0,,0,525,,0,3,1000599,https://raw.githubusercontent.com/Rayan-Config/C-Sub/refs/heads/main/configs/proxy.txt,bug server gagal: ws upgrade gagal: 525
@Rayan_Config 2.22,,vless,ws,69.84.182.20,,,rAyAn-cOnFiG-de-1.pArSa.dPdNs.oRg,104.17.3.81,443,dead,,,,,0,,0,525,,0,3,1000599,https://raw.githubusercontent.com/Rayan-Config/C-Sub/refs/heads/main/configs/proxy.txt,bug server gagal: ws upgrade gagal: 525
Fast Deploy Your Own Worker For Creation Of Configs : https://telegrap,,vless,ws,usa.visa.com,,,PaRiSA-CC5Zk0.paRISa-44c.woRKeRs.dev,104.17.3.81,443,dead,,,,,0,,0,403,,0,3,1000599,https://raw.githubusercontent.com/Rayan-Config/C-Sub/refs/heads/main/configs/proxy.txt,bug server gagal: ws upgrade gagal: 403
آموزش ایجاد سریع کانفیگ شخصی : https://telegraph.rayan-config.workers.,,vless,ws,mybb.com,,,rAyAn-007.nAsTaRaN.DpDnS.OrG,104.17.3.81,443,dead,,,,,0,,0,429,,0,3,1000599,https://raw.githubusercontent.com/Rayan-Config/C-Sub/refs/heads/main/configs/proxy.txt,bug server gagal: ws upgrade gagal: 429
آموزش ایجاد سریع کانفیگ شخصی : https://telegraph.rayan-config.workers.,,vless,ws,1password.com,,,rAyAn-007.fOtOn.dPdNs.oRg,104.17.3.81,443,dead,,,,,0,,0,429,,0,3,1000599,https://raw.githubusercontent.com/Rayan-Config/C-Sub/refs/heads/main/configs/proxy.txt,bug server gagal: ws upgrade gagal: 429
@Rayan_Config 3.3,,vless,ws,104.18.32.47,,,rAyAn-cOnFiG-fr-1.pAriSa.dPdNs.oRg,104.17.3.81,443,dead,,,,,0,,0,525,,0,3,1000599,https://raw.githubusercontent.com/Rayan-Config/C-Sub/refs/heads/main/configs/proxy.txt,bug server gagal: ws upgrade gagal: 525
@Rayan_Config 3.33,,vless,ws,194.76.18.25,,,rAyAn-cOnFiG-fr-1.pArSa.dPdNs.oRg,104.17.3.81,443,dead,,,,,0,,0,525,,0,3,1000599,https://raw.githubusercontent.com/Rayan-Config/C-Sub/refs/heads/main/configs/proxy.txt,bug server gagal: ws upgrade gagal: 525
@Rayan_Config 3.3,,vless,ws,194.76.18.25,,,rAyAn-cOnFiG-fr-1.pAriSa.dPdNs.oRg,104.17.3.81,443,dead,,,,,0,,0,525,,0,3,1000599,https://raw.githubusercontent.com/Rayan-Config/C-Sub/refs/heads/main/configs/proxy.txt,bug server gagal: ws upgrade gagal: 525
@Rayan_Config 3.33,,vless,ws,69.84.182.20,,,rAyAn-cOnFiG-fr-1.pArSa.dPdNs.oRg,104.17.3.81,443,dead,,,,,0,,0,525,,0,3,1000599,https://raw.githubusercontent.com/Rayan-Config/C-Sub/refs/heads/main/configs/proxy.txt,bug server gagal: ws upgrade gagal: 525
Fast Deploy Your Own Worker For Creation Of Configs : https://telegrap,,vless,ws,medium.com,,,rAyAn-007.mAxImA.DpDnS.OrG,104.17.3.81,443,dead,,,,,0,,0,429,,0,3,1000599,https://raw.githubusercontent.com/Rayan-Config/C-Sub/refs/heads/main/configs/proxy.txt,bug server gagal: ws upgrade gagal: 429
[🇺🇸,,vless,ws,172.67.174.37,,,sg.xfj123.top,104.17.3.81,443,dead,,,,,0,,0,The read operation timed out,,0,3,1000599,https://raw.githubusercontent.com/nikita29a/FreeProxyList/refs/heads/main/mirror/21.txt,bug server gagal: ws upgrade gagal: The read operation timed out
AKUN-046-CLOUDFLARE-VLESS-WS-140MS,[🇺🇸,vless,ws,104.17.28.89,104.17.28.89,CLOUDFLARE,workspace.evan00.dpdns.org,104.17.3.81,443,alive,BACKUP ≤1200ms,140,477,1003,3,140,3,101,,0,3,1042,https://raw.githubusercontent.com/nikita29a/FreeProxyList/refs/heads/main/mirror/21.txt,bug server alive + original skipped
[🇬🇧,,vless,ws,89.116.250.135,,,vangoghhh.info,104.17.3.81,443,dead,,,,,0,,0,The read operation timed out,,0,3,1000599,https://raw.githubusercontent.com/nikita29a/FreeProxyList/refs/heads/main/mirror/21.txt,bug server gagal: ws upgrade gagal: The read operation timed out
AKUN-018-CLOUDFLARE-VLESS-WS-118MS,[🇺🇸,vless,ws,188.114.97.6,188.114.97.6,CLOUDFLARE,SILENt-kiNG-5030.AipRoINteR.WorkErS.DEv,104.17.3.81,443,alive,FAST ≤123ms,118,132,41,3,118,3,101,,0,3,154,https://raw.githubusercontent.com/nikita29a/FreeProxyList/refs/heads/main/mirror/21.txt,bug server alive + original skipped; URL test ok
AKUN-007-CLOUDFLARE-VLESS-WS-117MS,[🇺🇸,vless,ws,188.114.97.6,188.114.97.6,CLOUDFLARE,FrEe.SeRVEr14peekCoNfIG.WoRKErS.dEV,104.17.3.81,443,alive,FAST ≤123ms,117,128,28,3,117,3,101,,0,3,142,https://raw.githubusercontent.com/nikita29a/FreeProxyList/refs/heads/main/mirror/21.txt,bug server alive + original skipped; URL test ok
[🇺🇸,,vless,ws,2.26.90.142.tyr-agentstvo.tech,,,2.26.90.142.tyr-agentstvo.tech,104.17.3.81,443,dead,,,,,0,,0,[SSL: SSLV3_ALERT_HANDSHAKE_FAILURE] ssl/tls alert handshake failure (_ssl.c:108,,0,3,1000599,https://raw.githubusercontent.com/nikita29a/FreeProxyList/refs/heads/main/mirror/21.txt,bug server gagal: ws upgrade gagal: [SSL: SSLV3_ALERT_HANDSHAKE_FAILURE] ssl/tls alert handshake failure (_ssl.c:108
[🇷🇺,,vless,ws,94.159.105.148,,,furrycdn.net,104.17.3.81,443,dead,,,,,0,,0,The read operation timed out,,0,3,1000599,https://raw.githubusercontent.com/nikita29a/FreeProxyList/refs/heads/main/mirror/21.txt,bug server gagal: ws upgrade gagal: The read operation timed out
[🇯🇵,,vless,ws,love.ns.cloudflare.com,,,files112.leilafromgoogle.info,104.17.3.81,443,dead,,,,,0,,0,530,,0,3,1000599,https://raw.githubusercontent.com/nikita29a/FreeProxyList/refs/heads/main/mirror/21.txt,bug server gagal: ws upgrade gagal: 530
[🇺🇸,,vless,ws,172.66.132.196,,,us.xfj123.top,104.17.3.81,443,dead,,,,,0,,0,The read operation timed out,,0,3,1000599,https://raw.githubusercontent.com/nikita29a/FreeProxyList/refs/heads/main/mirror/21.txt,bug server gagal: ws upgrade gagal: The read operation timed out
[🇸🇬,,vless,ws,108.162.198.201,,,support.zoom.us.yxls.eu.cc,104.17.3.81,443,dead,,,,,0,,0,200,,0,3,1000599,https://raw.githubusercontent.com/nikita29a/FreeProxyList/refs/heads/main/mirror/21.txt,bug server gagal: ws upgrade gagal: 200
[🇫🇷,,vless,ws,www.speedtest.net,,,ez-5FAAFb.EsmAoi.wORKeRs.DEv,104.17.3.81,443,dead,,,,,0,,0,429,,0,3,1000599,https://raw.githubusercontent.com/nikita29a/FreeProxyList/refs/heads/main/mirror/21.txt,bug server gagal: ws upgrade gagal: 429
[🇫🇮,,vless,ws,199.232.78.159,,,ssl.fastly.com,104.17.3.81,443,dead,,,,,0,,0,[SSL: SSLV3_ALERT_HANDSHAKE_FAILURE] ssl/tls alert handshake failure (_ssl.c:108,,0,3,1000599,https://raw.githubusercontent.com/nikita29a/FreeProxyList/refs/heads/main/mirror/21.txt,bug server gagal: ws upgrade gagal: [SSL: SSLV3_ALERT_HANDSHAKE_FAILURE] ssl/tls alert handshake failure (_ssl.c:108
[🇺🇸,,vless,ws,yx.cloudflare.182682.xyz,,,hhvl.hhapp.kdns.fr,104.17.3.81,443,dead,,,,,0,,0,500,,0,3,1000599,https://raw.githubusercontent.com/nikita29a/FreeProxyList/refs/heads/main/mirror/21.txt,bug server gagal: ws upgrade gagal: 500
AKUN-011-CLOUDFLARE-VLESS-WS-109MS,[🇺🇸,vless,ws,104.25.3.165,104.25.3.165,CLOUDFLARE,patient-moon-c61f.ggfsa55.workers.dev,104.17.3.81,443,alive,FAST ≤123ms,109,130,44,3,109,3,101,,0,3,148,https://raw.githubusercontent.com/nikita29a/FreeProxyList/refs/heads/main/mirror/21.txt,bug server alive + original skipped; URL test ok
[🇺🇸,,vless,ws,104.16.72.50,,,hhvl.hhapp.kdns.fr,104.17.3.81,443,dead,,,,,0,,0,500,,0,3,1000599,https://raw.githubusercontent.com/nikita29a/FreeProxyList/refs/heads/main/mirror/21.txt,bug server gagal: ws upgrade gagal: 500
[🇩🇪,,vless,ws,108.162.194.119,,,xqexv.greenwolf-ili.sbs,104.17.3.81,443,dead,,,,,0,,0,403,,0,3,1000599,https://raw.githubusercontent.com/nikita29a/FreeProxyList/refs/heads/main/mirror/21.txt,bug server gagal: ws upgrade gagal: 403
[🇹🇷,,vless,ws,104.26.14.85,,,sinavm3.soft10.ir,104.17.3.81,443,dead,,,,,0,,0,526,,0,3,1000599,https://raw.githubusercontent.com/nikita29a/FreeProxyList/refs/heads/main/mirror/21.txt,bug server gagal: ws upgrade gagal: 526
[🇺🇸,,vless,ws,cf.090227.xyz,,,1.rmgyvpn.rest,104.17.3.81,443,dead,,,,,0,,0,403,,0,3,1000599,https://raw.githubusercontent.com/nikita29a/FreeProxyList/refs/heads/main/mirror/21.txt,bug server gagal: ws upgrade gagal: 403
AKUN-014-CLOUDFLARE-VLESS-WS-128MS,[🇺🇸,vless,ws,104.25.220.68,104.25.220.68,CLOUDFLARE,1.hshs8227shhshs.workers.dev,104.17.3.81,443,alive,BACKUP ≤1200ms,128,140,25,3,128,3,101,,0,3,150,https://raw.githubusercontent.com/nikita29a/FreeProxyList/refs/heads/main/mirror/21.txt,bug server alive + original skipped; URL test ok
[🇺🇸,,vless,ws,channel.t-me-sh4dow-vpn.workers.dev,,,cHAnnel.T-mE-sH4DOW-Vpn.WOrkerS.dEv,104.17.3.81,443,alive,FAST ≤123ms,109,473,1053,3,109,3,101,,0,3,1056,https://raw.githubusercontent.com/nikita29a/FreeProxyList/refs/heads/main/mirror/21.txt,bug server alive + original skipped
[🇩🇪,,vless,ws,104.17.108.69,,,tarafdarto.alanfaz.org,104.17.3.81,443,dead,,,,,0,,0,530,,0,3,1000599,https://raw.githubusercontent.com/nikita29a/FreeProxyList/refs/heads/main/mirror/21.txt,bug server gagal: ws upgrade gagal: 530
[🇪🇪,,vless,ws,www.speedtest.net,,,netlivpn5002.whwbbb.workers.dev,104.17.3.81,443,alive,BACKUP ≤1200ms,165,552,1070,3,165,3,101,,0,3,1128,https://raw.githubusercontent.com/nikita29a/FreeProxyList/refs/heads/main/mirror/21.txt,bug server alive + original skipped
